split,rule,filter,threshold,signals,trades,trade_frequency,buy_trades,sell_trades,win_rate,average_return,median_return,cumulative_gross_return,profit_factor,maximum_drawdown,average_mfe,average_mae,reached_plus_1atr_pct,reached_minus_1atr_pct,first_passage_favorable_pct,first_passage_adverse_pct,first_passage_tie_pct,permutation_p_value
validation,breakout_20,random,0.7,1729,1132,0.6547137073452863,654,478,0.46466431095406363,-6.235975921335019e-05,-7.936064640022138e-05,-0.07059124742951242,0.8943091305989956,0.12590888105637235,0.0007706416747187215,-0.0008404970334421259,32.06713780918728,34.54063604240283,29.9469964664311,32.420494699646646,0.0,
validation,breakout_20,ml,0.8,1729,878,0.507807981492192,488,390,0.47038724373576307,-4.808432901079339e-05,-0.00010203928587534553,-0.0422180408714766,0.9357268937122025,0.1082556377302963,0.0010364871371017722,-0.001029829562577533,44.98861047835991,44.07744874715262,41.230068337129836,39.17995444191344,0.0,0.31137724550898205
validation,breakout_20,random,0.8,1729,878,0.507807981492192,505,373,0.44419134396355353,-8.329906592087427e-05,-0.00012216236991096423,-0.0731365798785276,0.8670425233132469,0.10176086747049498,0.0008175814958217223,-0.0008473484567755606,32.91571753986332,34.851936218678816,31.32118451025057,31.890660592255127,0.0,
validation,completed_bar_direction,unfiltered,,7879,7879,1.0,3999,3880,0.4862292169056987,-2.3923373659087868e-05,-2.2316646433069614e-05,-0.18849226105995331,0.9534747250455129,0.24939093939538012,0.0007187284306194024,-0.0007350952793932405,29.204213732707196,29.889579895925877,27.757329610356646,28.290392181748953,0.025383931971062316,
validation,completed_bar_direction,ml,0.5,7879,5555,0.7050387104962559,2847,2708,0.49072907290729073,-1.838877785762997e-05,-2.1035458771703455e-05,-0.10214966099913449,0.9692573837367475,0.1931514419393012,0.0008456406581210164,-0.000845971214771603,35.96759675967597,35.28352835283528,34.04140414041404,33.05130513051305,0.018001800180018002,0.36127744510978044
validation,completed_bar_direction,random,0.5,7879,5555,0.7050387104962559,2833,2722,0.4853285328532853,-3.24672134997592e-05,-2.2552490922622405e-05,-0.18035537099116236,0.9383810185523231,0.22122994887298159,0.0007176705124488145,-0.0007526447446922255,29.01890189018902,30.243024302430243,27.57875787578758,28.694869486948694,0.036003600360036005,
validation,completed_bar_direction,ml,0.6,7879,5102,0.6475441045817997,2609,2493,0.49078792630341045,-2.4108332995886718e-05,-2.128403172084738e-05,-0.12300071494501404,0.9609374331540801,0.2018246667177455,0.0008679676534475296,-0.0008717711483544413,37.00509604076833,36.515092120736966,34.907879263034104,34.14347314778518,0.01960015680125441,0.499001996007984
validation,completed_bar_direction,random,0.6,7879,5102,0.6475441045817997,2584,2518,0.4856918855350843,-2.9748770509510016e-05,-2.3121463501140834e-05,-0.1517782271395201,0.9423272706041932,0.20092826750329876,0.0007193512331096081,-0.0007425848750553222,29.321834574676597,29.968639749117994,27.695021560172485,28.34182673461388,0.03920031360250882,
validation,completed_bar_direction,ml,0.7,7879,4522,0.573930701865719,2325,2197,0.4911543564794339,-2.512164088283848e-05,-2.1532836501515174e-05,-0.1136000600721956,0.9605365037188287,0.1998243549437691,0.0008927304023755757,-0.0008900601956151737,38.500663423264044,37.77089783281733,36.17868199911543,35.139318885448915,0.022114108801415303,0.5449101796407185
validation,completed_bar_direction,random,0.7,7879,4522,0.573930701865719,2289,2233,0.4845201238390093,-1.4778399438227713e-05,-2.3121463501140834e-05,-0.06682792225966572,0.9713322251360961,0.14535424115369097,0.0007207803538140803,-0.0007327688991526679,28.85891198584697,29.831932773109244,27.39938080495356,28.26183104820876,0.022114108801415303,
